,Day,Month,Year,Hour,Minute,Seconds,Tweet,Location,Favourite Count,Source of Tweet
1053,02,01,2019,12,01,07,"b'about 30% people doesnt even know they have diabetes, because type 2 diabetes often doesnt show clear symptoms. #diabetes #t2d #diabetic #health https://t.co/h93iyzivie'","Belgrade, Republic of Serbia",0,Hootsuite Inc.
1054,02,01,2019,12,00,58,b'making a new year resolution to take up a free #nhs #health check could stop people developing #dementia as well as catching physical conditions @nhsengland says.\nhttps://t.co/dcebfeipum #bloodpressure #strokeawareness #diabetes https://t.co/esqzkqz6aw',UK,0,SmarterQueue
1055,02,01,2019,12,00,22,b'rt @jtoriordan: technology has huge potential to transform type 1 diabetes &amp; some people with the condition are showing remarkable results',South London,0,Twitter for iPhone
1056,02,01,2019,12,00,20,b'rt @ethica11yvegan:  vegan diet heart disease reversal\n\n#vegan #govegan #plantbased #plantpower #heartdisease #veganuary #veganuary2019 #',🌎 Earth - until we destroy it,0,Twitter for iPad
1057,02,01,2019,11,59,20,b'my uncle herb told me when i was a kid that a real #sugarbowl was when you put a ring of sugar around your dogs anus so its poop would be sweeter. this made no sense to me. #dogs #diabetes',Are you my dad?,0,Twitter Lite
1058,02,01,2019,11,58,37,"b""rt @nationallipid: just one month remains to submit your #abstract for the #nla's annual scientific sessions in #miami may 16-19! don't del""",France,0,Twitter for iPhone
1059,02,01,2019,11,56,47,b'rt @ethica11yvegan:  vegan diet heart disease reversal\n\n#vegan #govegan #plantbased #plantpower #heartdisease #veganuary #veganuary2019 #',Cape Town,0,Twitter Web Client
1060,02,01,2019,11,55,04,b'rt @paulamaier3: now is the time to start reducing the #sugar in your every day diet. how?\n\nget the #candy out of your house and office. re',"Pittsburgh, Pa.",0,Twitter Lite
1061,02,01,2019,11,54,37,b'rt @radcliffecardio: there was lots of buzz about this at #aha18 so we got @lamcardio and prof john mcmurray to sit down and summarise the',"Bourne End, England",0,Twitter Web Client
1062,02,01,2019,11,54,06,"b'""i\'ve got my #life and i\'ve got my #feet. two of the biggest things for me considering what #damage i could\'ve done."" becky rudkin has #diabulimia - those with type 1 #diabetes who take too little #insulin to try &amp; #control their #weight. bbc news https://t.co/rukopt9bag'","Ilford, Essex",0,Twitter Web Client
1063,02,01,2019,11,54,01,b'rt @diabetescouk: need some inspiration for your new years resolutions? make 2019 your year to take control of #diabetes with the @lowcarbp',,0,Twitter Lite
1064,02,01,2019,11,50,47,b'the diabetes show hosted by @peterallton on @ukhealthradio\njoin peter as he speaks with #foodhistorian monica askay looking back at the favourite family meals in the uk over the past 5 decades. plus #type1 advice from @drdavidcavan \n#diabetes #t1d \nhttps://t.co/5h6etysqz1 https://t.co/lwsxivdv0a',London UK and the world,1,Twitter Web Client
1065,02,01,2019,11,50,39,"b'@lowcarbprogram thats my breakfast today, its usually 2 low carb almond flour waffles with 2 rashers of bacon and 2 poached eggs. no spike, regular insulin working perfectly. full till lunch usually 1-2pm.. no brainer for me. #lowcarb #t1 #gbdoc https://t.co/xae4qrfckx'","England, United Kingdom",20,Twitter for iPhone
1066,02,01,2019,11,50,02,b'now is the time to start reducing the #sugar in your every day diet. how?\n\nget the #candy out of your house and office. reduce prepackaged foods and drink plenty of water!\n#feelbetter #diabetes #healthydiet https://t.co/zpxaqjwqtm',"Midwest, USA",10,Twitter for iPhone
1067,02,01,2019,11,49,40,"b'choose the design, well personalize it for ufree. see more designs on the website link in bio ...inbox us if you need help!\nfor #businesswoman #businessman #shopsmallbusiness #store #company #chef #realtor #businessowner #dentist #beautician #doc https://t.co/beoqomx2rm https://t.co/ccbof2ttar'","Los Angeles, CA",1,IFTTT
1068,02,01,2019,11,44,45,"b'#children with poor diet drink #alcohol more often in #adolescence\n""it\'s important not only for the avoidance of caries, #obesity and #diabetes. there are a great many other advantages of children getting healthy food,"" #pediatric #nursing #neonatal https://t.co/cuntxwwpoc https://t.co/oyfv7fzfdi'","London, UK",0,Twitter Web Client
1069,02,01,2019,11,44,13,"b'nearly 15 per cent of all #global deaths are attributed to #diabetes . diabetes killed 5 million people before the age of 60 in 2015. it is also frequently associated with #depression, which in turn affects your blood glucose levels\nfor more info, visit at https://t.co/zeekjqbeji https://t.co/btw1hbwbaj'",,2,Twitter Web Client
1070,02,01,2019,11,43,01,"b'rt @xpertdox: diabetic ketoacidosis can present with vomiting, abdominal pain, increased urination, weakness, confusion, gasping breathing'",,0,Twitter Lite
1071,02,01,2019,11,42,41,"b'diabetic ketoacidosis can present with vomiting, abdominal pain, increased urination, weakness, confusion, gasping breathing pattern &amp; loss of consciousness.\n\nhigh quality research: https://t.co/a0vowez0li\n\n#dka #diabetes #ketoacidosis #bigdata #ai #health #medicine #emergency https://t.co/nzjctzq4t7'",,1,Twitter Web Client
1072,02,01,2019,11,40,38,"b""rt @frasierharry: '#meat is the new tobacco'. #nhs #smoking #bacon #cancer #diabetes #bbc #coloncancer\nhttps://t.co/khjcqvta2n https://t.co""","Bedford, MA",0,Baconised
1073,02,01,2019,11,38,37,b'rt @jtoriordan: technology has huge potential to transform type 1 diabetes &amp; some people with the condition are showing remarkable results',"South East, England",0,Twitter for Android
1074,02,01,2019,11,37,07,b'rt @pharmacy_times: #flu vaccination reminders prove effective for patients with #diabetes https://t.co/tm9qepuflf https://t.co/tdh64dm2ps',"Indore, India",0,Twitter for Android
1075,02,01,2019,11,37,00,"b""rt @eileen_larder: it doesn't matter what your goal is, i can tailor the 1:1 diet to fit you. \nphone me now.\n07784 333851 https://t.co/pgji""","Leicestershire, England",0,Twitter Web Client
1076,02,01,2019,11,36,34,"b""rt @eileen_larder: you're never without help on the 1:1 diet. i'll be with you each and every step of the way and have the knowledge to sup""","Leicestershire, England",0,Twitter Web Client
1077,02,01,2019,11,32,49,b'rt @jtoriordan: technology has huge potential to transform type 1 diabetes &amp; some people with the condition are showing remarkable results',"London, England",0,Twitter Web Client
1078,02,01,2019,11,32,42,b'rt @parthaskar: i am pretty sure the @dvlagovuk is fed up of me by now\nchasing the recommendations regards driving #cgm #libre again. and a',"South East, England",0,Twitter for Android
1079,02,01,2019,11,31,11,b'rt @jtoriordan: technology has huge potential to transform type 1 diabetes &amp; some people with the condition are showing remarkable results',Southsea,0,Twitter for iPhone
1080,02,01,2019,11,31,10,"b""catch this daily dose of health info... you'll be better off for 2019!\n\n#diabetes and #brain function, #secondhandsmoke affects kids, #probiotics and #bipolar disorder, #exercise for #parkinsons, #sleephabits for #kids, #backpain and #hipsurgery.\n https://t.co/aqclp5np15""","Toronto, ON Canada",0,Twitter for Android
1081,02,01,2019,11,30,40,b'rt @dianemac123: education needs need to be done at an very early age. reduce the risk of diabetes #diabetes #education https://t.co/5q3zhs',Edinburgh ,0,Twitter for iPhone
1082,02,01,2019,11,30,05,b'rt @jtoriordan: technology has huge potential to transform type 1 diabetes &amp; some people with the condition are showing remarkable results',"London, England",0,Twitter Web Client
1083,02,01,2019,11,30,05,"b'""even if type 2 #diabetes runs in your family that does not mean type 2 diabetes has to be in your future."" https://t.co/cvdscvwrmm'","Basel, Switzerland",0,Meet Edgar
1084,02,01,2019,11,29,52,b'a video about diabetes reversed 100% naturally https://t.co/y9pcducmnj #diabetes',"Washington, DC",1,diabetesecretsz
1085,02,01,2019,11,29,24,b'technology has huge potential to transform type 1 diabetes &amp; some people with the condition are showing remarkable results using digital tools. come along to the event to find out more @techuk #diabetes #healthcaretech https://t.co/xglzoobyrb',London,17,Twitter Web Client
1086,02,01,2019,11,28,19,"b'rt angcleveland """"peter\'s special concoction: how a little boy learned to manage type 1 diabetes""  https://t.co/cduerpwwzk peter was diagnosed w/ #type1 #diabetes. he was fearful of #insulin injections and developed several strategies he can use to https://t.co/cocekd8zts""'",Wakanda ,0,IFTTT
1087,02,01,2019,11,27,00,b'rt @helsinkiuni: 5. researchers propose five distinct types of diabetes. \n#diabetes #helsinkihealth \nhttps://t.co/4lw8xnekxu',"Helsinki, Finland",0,Twitter Web Client
1088,02,01,2019,11,26,00,"b'""peter\'s special concoction: how a little boy learned to manage type 1 diabetes""  https://t.co/el3ek0syxk peter was diagnosed w/ #type1 #diabetes. he was fearful of #insulin injections and developed several strategies he can use to cope with challenges. #kidlit #scchat #satchat https://t.co/zsg5efeos7'","New Jersey, USA",1,TweetDeck
1089,02,01,2019,11,23,53,b'rt @benpmoody: a small number of tickets for #rotm2 conference @techuk have become available  &gt;&gt;&gt;&gt;&gt;&gt;&gt; https://t.co/9qz4cqxdwc. once these a',"Barnet, London",0,Twitter for iPhone
1090,02,01,2019,11,22,21,"b'arab health exhibition &amp; congress\n28 - 31 jan, 2019\ndubai international convention &amp; exhibition centre-dicec,dubai\n@arab_health \n#healthcare #health #medical #ksa #dubai #kuwait #uae #gcc #doctors #readallaboutit #diabetes #diabetesconference #cme #healthcareconference #cmedubai https://t.co/qcuepcy05o'",GCC,0,Twitter Web Client
1091,02,01,2019,11,19,23,b'rt @parthaskar: low carbs; low calories; libre; #t1d resource ...the central theme in 2018 was about more options to improve self managemen',,0,Twitter for iPhone
1092,02,01,2019,11,17,34,b'rt @df_fitness: happy new yearmake 2019 the year to change your life my #ny day @thejournalnews #fitness column #health #diabetes #gym #nu',North Shields,0,Twitter for Android
1093,02,01,2019,11,16,04,b'rt @benpmoody: a small number of tickets for #rotm2 conference @techuk have become available  &gt;&gt;&gt;&gt;&gt;&gt;&gt; https://t.co/9qz4cqxdwc. once these a',"Aberdeenshire, Scotland",0,Twitter for Android
1094,02,01,2019,11,11,42,"b'rt @deepagandhi1: check out this interesting blog post\n""gestational diabetes  her experience cleared my vision"" by deepa gandhi. @mymomspr'",Pune,0,Twitter for iPhone
1095,02,01,2019,11,10,08,b'rt @benpmoody: a small number of tickets for #rotm2 conference @techuk have become available  &gt;&gt;&gt;&gt;&gt;&gt;&gt; https://t.co/9qz4cqxdwc. once these a',"London, England",0,Twitter for iPhone
1096,02,01,2019,11,10,04,"b'https://t.co/n2anvs58g2 50% m of men with daibetes have erectyle dysfunction, often a sign of cardiovascular issues also #diabetes #health #men #heartdisease'","Ballina, New South Wales",0,Twittimer
1097,02,01,2019,11,08,59,b'rt @helsinkiuni: 5. researchers propose five distinct types of diabetes. \n#diabetes #helsinkihealth \nhttps://t.co/4lw8xnekxu',Helsinki,0,Twitter Web Client
1098,02,01,2019,11,06,42,"b""rt @frasierharry: '#meat is the new tobacco'. #nhs #smoking #bacon #cancer #diabetes #bbc #coloncancer\nhttps://t.co/khjcqvta2n https://t.co""",Denmark ,0,Twitter for iPhone
1099,02,01,2019,11,06,08,"b'rt biovoicenews ""bio-person: roche diabetes care india has announced the appointment of dr gaurav laroia as general manager for its india operations. he assumes his new role with effect from 1st january, 2019. https://t.co/beio1qnh9m via biovoicenews #diabetes #appointment #hea'","New Delhi, India",0,IFTTT
1100,02,01,2019,11,06,07,b'rt @osamauddin: #diabetes #awareness #articles\nplease share this article to diabetic patients for #goodcause\nalso follow @tdcpak for more i',"Islamabad, Lahore, Pakistan",0,Twitter Web Client
1101,02,01,2019,11,05,50,b'first diabetes clinic of the year:\n\n hba1c - 7.0  \n\n moving on to try a new insulin - fiasp \n\n potentially getting a new pump next month - the 670g! \n\nid say this years of to a good start \n\n#t1d #t1dlookslikeme #diabetes #happytaz',Caerdydd,4,Twitter for iPhone
1102,02,01,2019,11,04,50,"b'bio-person: @roche diabetes care india has announced the appointment of dr gaurav laroia as general manager for its india operations. he assumes his new role with effect from 1st january, 2019. https://t.co/k8iemb4kc7 via @biovoicenews #diabetes #appointment #health'","New Delhi, Bangalore",0,Twitter Web Client
1103,02,01,2019,11,04,48,"b""rt @openinsulin: happy new year! read up about what we've accomplished, what we're doing next, and how to support us (including a tax-deduc""",Berlin,0,Twitter for iPhone
1104,02,01,2019,11,04,23,"b'rt @kulikovuniatf: department of finance #philippines announced vat exemption for all medicines and drugs prescribed for #diabetes, high #c'",,0,Twitter Web Client
1105,02,01,2019,11,02,26,b'rt @250healthyfoods: a high-potassium diet can help lower risk of high blood pressure  for potassium counter app see https://t.co/lesshrt0',"Colorado Springs, CO",0,HealingHeatTherapySaunaTweets
1106,02,01,2019,11,01,24,"b""@diabetesuk i've signed up and in training! #diabetes #swim #challengeaccepted https://t.co/hw6wsnktjx""",Pilton,1,Twitter Web Client
1107,02,01,2019,11,00,48,"b'dont hurry with buying glasses, because high blood sugar could be the reason of blurry vision. if thats the case, it could take up to 3 months until your vision gets to normal. contact us for consultation. #diabetes #t1d #t2d #glucose https://t.co/obha5s5lo7'","Belgrade, Republic of Serbia",0,Hootsuite Inc.
1108,02,01,2019,11,00,32,b'a high-potassium diet can help lower risk of high blood pressure  for potassium counter app see https://t.co/lesshrt0jk\n#hypertension #bp #food #dash #stroke #heartattack #diabetes #t2d #eathealthy #weightloss #fitness #wellness #healthy #health #womenshealth #menshealth #recipe https://t.co/divsgnti0j',"Marlow, UK",1,Hootsuite Inc.
1109,02,01,2019,11,00,06,b'gut #microbiome may affect some #antidiabetes drugs https://t.co/0zyxtkn8ar @wakehealth @sciencedaily #diabetes',Worldwide,0,Buffer
1110,02,01,2019,11,00,05,"b'rt @nhpindia: read and know about #diabetes.\nfor details, visit: https://t.co/tcrc6dxej9\n#swasthabharat #nhpindia #worlddiabetesday https:/'","Amaravathi, Andhra Pradesh",0,Twitter Web Client
1111,02,01,2019,10,59,39,b'diabetic foot problems? get the solution here! https://t.co/faadmarmwa #diabetes #footproblems #health #healthcare #solutions',"Chicago, IL",1,Twitter Web Client
1112,02,01,2019,10,57,27,"b'diabetes is a huge health challenge and early diabetes can be effectively managed and even reversed by changes to lifestyle, diet and exercise. #diabetes'","Edinburgh, Scotland",0,Twitter Web Client
1113,02,01,2019,10,57,27,"b""rt @frasierharry: '#meat is the new tobacco'. #nhs #smoking #bacon #cancer #diabetes #bbc #coloncancer\nhttps://t.co/khjcqvta2n https://t.co""",Jamaica,0,Twitter for Android
1114,02,01,2019,10,56,08,b'a few more tickets for #t1drom2. when theyre gone.... #gbdoc https://t.co/rwhwzlgzae',London,1,Twitter for iPhone
